title,code,stars,genre,director,actor,writer,highest_percentages,highest_age
젠틀맨,190720,8.44,범죄,가이리치,매튜맥커너히,가이리치각본,40,20
아쿠아마린,44449,8.44,코미디,엘리자베스앨런,사라팩스톤,존쿠인탠스각본,0,0
나비잠,168779,8.44,멜로/로맨스,정재은,나카야마미호,정재은각본,42,20
정글북,122489,8.44,모험,존파브로,닐세티,저스틴마크각본,39,30
링,28465,8.44,공포,나카타히데오,마츠시마나나코,다카하시히로시각본,0,0
명량,93756,8.44,액션,김한민,최민식,전철홍각본,43,20
위대한개츠비,88461,8.44,드라마,바즈루어만,레오나르도디카프리오,바즈루어만각본,0,0
스파이브릿지,129333,8.44,드라마,스티븐스필버그,톰행크스,맷차먼각본,55,20
노다메칸타빌레Vol.1,73074,8.44,코미디,타케우치히데키,우에노쥬리,에토린각본,0,0
7년-그들이없는언론,146526,8.43,다큐멘터리,김진혁,강지웅,김이진구성,33,40
허트로커,68945,8.43,전쟁,캐서린비글로우,제레미레너,마크볼각본,67,20
하트브레이커스,32026,8.43,코미디,데이빗미어킨,시고니위버,로버트던각본,0,0
슈퍼사이즈미,38789,8.43,다큐멘터리,모건스펄록,모건스펄록,모건스펄록각본,0,0
필라델피아,16121,8.43,드라마,조나단드미,톰행크스,론니스워너각본,0,0
"괜찮아요,미스터브래드",163832,8.43,드라마,마이크화이트,벤스틸러,마이크화이트각본,38,20
레고무비,99094,8.43,애니메이션,필로드,윌페렐,단헤이지맨각본,55,30
금발이너무해,32900,8.43,코미디,로버트루케틱,리즈위더스푼,카렌맥컬라러츠각본,0,0
매직아워,49783,8.43,코미디,미타니코키,츠마부키사토시,미타니코키각본,0,0
언터처블,10068,8.43,범죄,브라이언드팔마,케빈코스트너,데이비드마멧각본,0,0
머드,94503,8.43,드라마,제프니콜스,매튜맥커너히,제프니콜스각본,0,0
맘마미아!,66381,8.43,코미디,필리다로이드,메릴스트립,캐서린존슨각본,100,30
시카리오:데이오브솔다도,152680,8.43,액션,스테파노솔리마,조슈브롤린,테일러쉐리던각본,36,30
그녀에게,35388,8.43,드라마,페드로알모도바르,하비에카마라,페드로알모도바르각본,44,20
레토,173840,8.43,드라마,키릴세레브렌니코프,유태오,릴리이도프각본,50,20
거북이달린다,49483,8.43,범죄,이연우,김윤석,이연우각본,0,0
동경가족,99769,8.42,가족,야마다요지,츠마부키사토시,야마다요지각본,45,20
품행제로,34190,8.42,코미디,조근식,류승범,정진완각본,0,0
위대한유산,19076,8.42,드라마,알폰소쿠아론,에단호크,미치글라저각본,0,0
지옥의묵시록,10501,8.42,드라마,프란시스포드코폴라,말론브란도,프란시스포드코폴라각본,56,20
허니,36742,8.42,멜로/로맨스,빌우드러프,제시카알바,아론조브라운각본,0,0
호빗:뜻밖의여정,68073,8.42,판타지,피터잭슨,이안맥켈런,필리파보엔스각본,47,20
보이스,190320,8.42,범죄,김선,변요한,배영익각본,43,30
어둠속의댄서,29797,8.42,드라마,라스폰트리에,비요크,라스폰트리에각본,45,20
워터월드,17116,8.42,모험,케빈레이놀즈,케빈코스트너,피터라더각본,0,0
아비정전,10546,8.42,드라마,왕가위,장국영,왕가위각본,57,20
너의결혼식,140652,8.42,멜로/로맨스,이석근,박보영,이석근각본,63,20
명탐정코난:화염의해바라기,134136,8.42,애니메이션,시즈노코분,김선혜,사쿠라이다케하루각본,41,30
샬롯의거미줄,56225,8.42,코미디,게리위닉,줄리아로버츠,수잔나그랜트각본,0,0
성실한나라의앨리스,118323,8.42,드라마,안국진,이정현,안국진각본,55,20
터미네이터:다크페이트,167605,8.42,SF,팀밀러,맥켄지데이비스,데이빗고이어각본,34,20
나이트크롤러,117786,8.42,범죄,댄길로이,제이크질렌할,댄길로이각본,69,20
500일의썸머,53152,8.42,코미디,마크웹,조셉고든레빗,스콧뉴스타드터각본,63,20
숀더쉽,129164,8.42,애니메이션,마크버튼,저스틴플레쳐,마크버튼각본,53,30
머니볼,51786,8.42,드라마,베넷밀러,브래드피트,스티븐자일리안각본,0,0
마션,129049,8.42,모험,리들리스콧,맷데이먼,드류고다드각본,51,20
드라이브마이카,205623,8.42,드라마,하마구치류스케,니시지마히데토시,하마구치류스케각색,40,30
월레스와그로밋-거대토끼의저주,44006,8.42,애니메이션,닉파크,피터샐리스,밥베이커각본,0,0
라스베가스에서만생길수있는일,67195,8.42,멜로/로맨스,톰본,카메론디아즈,데이너폭스각본,0,0
극장판암살교실:365일의시간,160750,8.42,애니메이션,키시세이지,후쿠야마쥰,마츠이유세이원작자,32,20
에놀라홈즈,196389,8.42,모험,해리브래드비어,밀리바비브라운,잭쏜각본,0,0
다이노타임,78294,8.42,애니메이션,최윤석,멜라니그리피스,애덤비첸각본,78,30
스윙키즈,164101,8.41,드라마,강형철,도경수,강형철각본,40,20
바이스,168045,8.41,드라마,아담맥케이,크리스찬베일,아담맥케이각본,40,30
3:10투유마,66102,8.41,액션,제임스맨골드,크리스찬베일,핼스테드웰레스각본,0,0
나는부정한다,144984,8.41,드라마,믹잭슨,레이첼와이즈,데이비드헤어각본,37,20
연애빠진로맨스,196809,8.41,멜로/로맨스,정가영,전종서,정가영각본,43,20
존말코비치되기,27564,8.41,판타지,스파이크존즈,존쿠삭,찰리카우프만각본,100,20
블랙머니,189053,8.41,범죄,정지영,조진웅,한현근각본,48,20
카페벨에포크,185285,8.41,코미디,니콜라스베도스,다니엘오떼유,니콜라스베도스각본,46,20
타임투킬,17724,8.41,드라마,조엘슈마허,산드라블록,아키바골즈먼각본,0,0
소라닌,52996,8.41,드라마,미키타카히로,코라켄고,타카하시이즈미각본,0,0
셔터아일랜드,69689,8.41,드라마,마틴스콜세지,레오나르도디카프리오,리타캘로그리디스각본,0,0
극장판파워레인저트레인포스VS다이노포스THEMOVIE,135807,8.41,액션,와타나베카츠야,심규혁,코바야시야스코각본,77,30
밤쉘:세상을바꾼폭탄선언,191143,8.41,드라마,제이로치,샤를리즈테론,찰스랜돌프각본,50,20
바스터즈:거친녀석들,52245,8.41,액션,쿠엔틴타란티노,브래드피트,쿠엔틴타란티노각본,50,30
무명인,96910,8.41,미스터리,김성수,니시지마히데토시,김성수각본,60,20
슬픔보다더슬픈이야기,51781,8.41,멜로/로맨스,원태연,권상우,원태연각본,0,0
스니치,101062,8.4,액션,릭로먼워,드웨인존슨,릭로먼워각본,0,0
"혜화,동",74453,8.4,드라마,민용근,유다인,민용근각본,50,30
노스페이스,50721,8.4,모험,필립슈톨츨,벤노퓨어만,크리스토프실버각본,0,0
너를만난여름,187787,8.4,드라마,장적사,진비우,None,40,20
그레이맨,216495,8.4,액션,앤서니루소,라이언고슬링,조루소각본,41,30
박스트롤,109971,8.4,애니메이션,그레이엄애나블,엘르패닝,이레나브릭널각본,59,30
최강전사미니특공대:영웅의탄생,145376,8.4,애니메이션,이영준,전체관람가,None,75,30
영웅:천하의시작,34431,8.4,액션,장이머우,이연걸,장이머우각본,60,20
우리형,38384,8.4,드라마,안권태,원빈,안권태각본,0,0
킬러의보디가드,152625,8.4,액션,패트릭휴즈,라이언레이놀즈,톰오코너각본,73,20
플로렌스,136845,8.4,드라마,스티븐프리어즈,메릴스트립,니콜라스마틴각본,44,20
양지의그녀,100076,8.4,멜로/로맨스,미키타카히로,마츠모토준,무카이코스케각본,52,20
폭풍속으로,11088,8.4,액션,캐서린비글로우,키아누리브스,피터이리프각본,0,0
"고흐,영원의문에서",178067,8.4,드라마,줄리안슈나벨,윌렘대포,줄리안슈나벨각본,36,20
캐리,11757,8.4,드라마,브라이언드팔마,씨씨스페이식,로렌스코엔각본,100,20
트리플9,125423,8.4,범죄,존힐코트,치웨텔에지오포,매트쿡각본,56,20
필로미나의기적,108734,8.4,드라마,스티븐프리어스,주디덴치,스티브쿠건각본,44,20
새벽의저주,38364,8.4,공포,잭스나이더,사라폴리,제임스건각본,0,0
비우티풀,75241,8.4,드라마,알레한드로곤잘레스이냐리투,하비에르바르뎀,알레한드로곤잘레스이냐리투각본,0,0
탐정:리턴즈,159892,8.4,코미디,이언희,권상우,정한진각본,51,20
어글리트루스,53350,8.4,멜로/로맨스,로버트루케틱,캐서린헤이글,카렌맥컬라러츠각본,0,0
렌트,56065,8.4,드라마,크리스콜럼버스,로사리오도슨,스티븐크보스키각본,0,0
앨빈과슈퍼밴드3,84843,8.4,애니메이션,마이크미첼,저스틴롱,조나단에이벨각본,0,0
주디,167637,8.39,드라마,루퍼트굴드,르네젤위거,루퍼트굴드각본,40,20
러브라이브!선샤인!!더스쿨아이돌무비오버더레인보우,181711,8.39,애니메이션,사카이카즈오,이나미안쥬,하나다쥬키각본,61,20
시절인연,102028,8.39,멜로/로맨스,설효로,탕웨이,강지강각본,0,0
내겐너무아찔한그녀,38319,8.39,멜로/로맨스,루크그린필드,에밀허쉬,스튜어트블럼버그각본,0,0
천국보다아름다운,19503,8.39,드라마,빈센트워드,로빈윌리엄스,로널드바스각본,0,0
레미제라블,89755,8.39,드라마,톰후퍼,휴잭맨,윌리엄니콜슨각본,53,20
미씽:사라진여자,142625,8.39,미스터리,이언희,엄지원,홍은미각본,65,20
하나와앨리스:살인사건,134133,8.39,애니메이션,이와이슌지,아오이유우,이와이슌지각본,52,20
천재강아지미스터피바디,100015,8.39,애니메이션,롭민코프,타이버렐,크레이그라이트각본,59,30
리틀포레스트:여름과가을,129459,8.39,드라마,모리준이치,하시모토아이,이가라시다이스케원작자,45,20
반칙왕,28845,8.39,코미디,김지운,송강호,김지운각본,0,0
우아한거짓말,106522,8.39,드라마,이한,김희애,이숙연각본,50,20
엘라의계곡,68258,8.39,범죄,폴해기스,토미리존스,폴해기스각본,0,0
마이리틀히어로,91606,8.39,드라마,김성훈,김래원,안호경각본,0,0
챔프,74736,8.39,드라마,이환경,차태현,이환경각본,0,0
라비앙로즈,65923,8.39,드라마,올리비에다한,마리옹꼬띠아르,올리비에다한각본,37,30
일주일간친구,148996,8.39,멜로/로맨스,무라카미쇼스케,야마자키켄토,요시타카이시즈카제작,73,20
리틀포레스트2:겨울과봄,137347,8.39,드라마,모리준이치,하시모토아이,모리준이치각본,54,20
태양의제국,10636,8.39,전쟁,스티븐스필버그,크리스찬베일,톰스토파드각본,0,0
팬텀스레드,158645,8.39,드라마,폴토마스앤더슨,다니엘데이루이스,폴토마스앤더슨각본,44,20
부활,133496,8.39,드라마,케빈레이놀즈,조셉파인즈,케빈레이놀즈각본,32,20
제이슨본,144968,8.39,액션,폴그린그래스,맷데이먼,맷데이먼각본,38,20
그랜드부다페스트호텔,97612,8.39,미스터리,웨스앤더슨,랄프파인즈,웨스앤더슨각본,58,20
더블타겟,65113,8.38,액션,안톤후쿠아,마크월버그,조나단렘킨각본,0,0
위험한패밀리,95808,8.38,코미디,뤽베송,로버트드니로,뤽베송각본,43,30
헷지,52551,8.38,애니메이션,팀존슨,브루스윌리스,렌브럼각본,0,0
거짓말,130344,8.38,드라마,김동명,김꽃비,김동명각본,57,20
밀크,46528,8.38,드라마,구스반산트,숀펜,더스틴랜스블랙각본,100,30
"오늘밤,로맨스극장에서",170859,8.38,판타지,타케우치히데키,아야세하루카,우야마케이스케각본,49,20
"달콤,살벌한연인",55405,8.38,멜로/로맨스,손재곤,박용우,손재곤각본,0,0
지렁이,134891,8.38,드라마,윤학렬,김정균,윤학렬각본,40,30
실미도,34501,8.38,전쟁,강우석,설경구,김희재각본,0,0
너의췌장을먹고싶어,175318,8.38,애니메이션,우시지마신이치로,타카스기마히로,우시지마신이치로각본,54,20
할렐루야,18347,8.38,코미디,신승수,박중훈,김영찬각본,0,0
워호스,79315,8.38,전쟁,스티븐스필버그,제레미어바인,리홀각본,0,0
장화신은고양이,83546,8.38,애니메이션,크리스밀러,안토니오반데라스,브라이언린치각본,0,0
하늘을걷는남자,125405,8.38,드라마,로버트저메키스,조셉고든레빗,로버트저메키스각본,67,20
닥터슬립,185912,8.38,스릴러,마이크플래너건,이완맥그리거,마이크플래너건각본,41,20
복수는나의것,32667,8.38,범죄,박찬욱,송강호,박찬욱각본,67,20
액트오브밸러:최정예특수부대,86823,8.38,액션,마이크맥코이,로셀린샌체즈,커트존스타드각본,0,0
인디에어,53307,8.38,코미디,제이슨라이트먼,조지클루니,제이슨라이트맨각본,0,0
완벽한그녀에게딱한가지없는것,38572,8.38,멜로/로맨스,개리위닉,제니퍼가너,조쉬골드스미스각본,0,0
드림업,47425,8.38,코미디,토드그라프,앨리슨미칼카,조시케이건각본,0,0
히야,129096,8.37,드라마,김지연,안보현,김지연각본,44,20
사쿠란,60022,8.37,드라마,니나가와미카,츠치야안나,타나다유키각본,0,0
시애틀의잠못이루는밤,12918,8.37,멜로/로맨스,노라에프론,톰행크스,노라에프론각본,42,20
가족,37974,8.37,드라마,이정철,주현,이정철각본,0,0
스파이더맨:파프롬홈,173123,8.37,액션,존왓츠,톰홀랜드,크리스맥켄나각본,44,20
레볼루셔너리로드,66584,8.37,드라마,샘멘데스,레오나르도디카프리오,저스틴헤이시각본,0,0
드래프트데이,110649,8.37,드라마,이반라이트만,케빈코스트너,스콧로스먼각본,45,30
파운더,137976,8.37,드라마,존리행콕,마이클키튼,로버트시겔각본,45,20
용의자,93028,8.37,액션,원신연,공유,임상윤각본,45,20
나잇&데이,71486,8.37,액션,제임스맨골드,톰크루즈,패트릭오닐각본,0,0
옹박-무에타이의후예,37642,8.37,액션,프라챠핀카엡,토니자,프라차야핀카엡각본,0,0
러스트앤본,94300,8.37,멜로/로맨스,자크오디아르,마리옹꼬띠아르,자크오디아르각본,50,20
명탐정코난:감벽의관,66725,8.37,애니메이션,야마모토야스이치로,김선혜,카시와바라히로시각본,40,40
오펀:천사의비밀,54704,8.37,공포,자움콜렛세라,베라파미가,데이비드레슬리존슨맥골드릭각본,0,0
극장판요괴워치:염라대왕과5개의이야기다냥!,137884,8.37,애니메이션,타카하시시게하루,박경혜,최원영홍보마케팅,67,30
케이온,88494,8.36,애니메이션,야마다나오코,토요사키아키,요시다레이코각본,0,0
리턴,60480,8.36,스릴러,이규만,김명민,이규만각본,0,0
데몰리션맨,14425,8.36,액션,마르코브람빌라,실베스터스탤론,다니엘워터스각본,0,0
레지던트이블:파멸의날,110333,8.36,액션,폴앤더슨,밀라요보비치,폴앤더슨각본,51,20
나의결혼원정기,39441,8.36,드라마,황병국,정재영,황병국각본,0,0
냉정과열정사이,34532,8.36,멜로/로맨스,나카에이사무,다케노우치유타카,미즈하시후미에각본,56,20
뮨:달의요정,140139,8.36,애니메이션,알렉상드르헤보얀,조슈아J.발라드,None,67,30
해피엔드,26350,8.36,스릴러,정지우,최민식,정지우각본,0,0
미성년,171785,8.36,드라마,김윤석,염정아,김윤석각본,53,20
터널,141104,8.36,드라마,김성훈,하정우,김성훈각본,51,20
형,142803,8.36,코미디,권수경,조정석,유영아각본,55,20
킹스맨:골든서클,149747,8.36,액션,매튜본,콜린퍼스,제인골드만각본,64,20
티파니에서아침을,10073,8.36,드라마,블레이크에드워즈,오드리헵번,조지엑셀로드각본,40,20
안도타다오,148863,8.36,다큐멘터리,미즈노시게노리,안도다다오,None,37,30
초속5센티미터,66820,8.36,애니메이션,신카이마코토,미즈하시켄지,신카이마코토각본,49,20
레고닌자고무비,125439,8.36,애니메이션,찰리빈,데이브프랭코,밥로건각본,57,30
1919유관순,182407,8.36,다큐멘터리,신상민,이새봄,권선각색,39,20
P.S아이러브유,69099,8.36,멜로/로맨스,리처드라그라브네스,힐러리스웽크,리처드라그라브네스각본,0,0
아쿠아맨,151153,8.36,액션,제임스완,제이슨모모아,윌빌각본,42,20
개들의섬,150097,8.36,애니메이션,웨스앤더슨,브라이언크랜스톤,웨스앤더슨각본,53,20
써드퍼슨,98483,8.35,드라마,폴해기스,리암니슨,폴해기스각본,40,20
이장,185150,8.35,드라마,정승오,장리우,정승오각본,80,20
우리들의헤어진여자친구,114142,8.35,멜로/로맨스,이문영,주영호,이문영각본,0,0
유령신부,42842,8.35,애니메이션,팀버튼,조니뎁,파멜라페틀러각본,0,0
스파이더맨:홈커밍,135874,8.35,액션,존왓츠,톰홀랜드,조나단골드스틴각본,57,20
카모메식당,63969,8.35,코미디,오기가미나오코,고바야시사토미,오기가미나오코각본,40,20
어나더라운드,194813,8.35,드라마,토마스빈터베르그,매즈미켈슨,토비아스린드홈각본,39,20
덕혜옹주,94767,8.35,서사,허진호,손예진,허진호각본,47,20
홈,122197,8.35,애니메이션,팀존슨,짐파슨스,톰애스틀각본,69,30
낮술,49637,8.35,드라마,노영석,송삼동,노영석각본,0,0
헌트,195758,8.35,액션,이정재,이정재,이정재각본,39,30
이웃집남자,54349,8.34,드라마,장동홍,윤제문,천명관각본,0,0
신데렐라,101963,8.34,멜로/로맨스,케네스브래너,릴리제임스,엘라인브로쉬멕켄나각본,35,20
이다,113165,8.34,드라마,파벨포리코브스키,아가타트르제부초우스카,파벨포리코브스키각본,51,20
프리즌이스케이프,193804,8.34,모험,프란시스아난,다니엘래드클리프,프란시스아난각본,49,20
이파네마소년,52498,8.34,멜로/로맨스,김기훈,이수혁,김기훈각본,0,0
수퍼소닉,172816,8.34,애니메이션,제프파울러,짐캐리,패트릭캐시각본,41,30
아틱,175039,8.34,드라마,조페나,매즈미켈슨,조페나각본,45,30
어카운턴트,134859,8.34,드라마,게빈오코너,벤애플렉,빌듀부크각본,49,20
스폰지밥3D,125841,8.34,애니메이션,폴티비트,전태열,조나단에이벨각본,45,30
아키라,20308,8.34,애니메이션,오토모가츠히로,이와타미츠오,하시모토이조각본,64,20
모가디슈,192150,8.34,액션,류승완,김윤석,이기철각본,42,20
마이파더,65840,8.34,드라마,황동혁,김영철,윤진호각본,0,0
시카리오:암살자의도시,125466,8.34,범죄,드니빌뇌브,에밀리블런트,테일러쉐리던각본,54,20
다가오는것들,147945,8.34,드라마,미아한센-러브,이자벨위페르,미아한센러브각본,40,20
그린치,150688,8.34,애니메이션,스콧모지어,베네딕트컴버배치,마이클르시어각본,55,30
우아한세계,47414,8.34,범죄,한재림,송강호,한재림각본,0,0
닌자터틀:어둠의히어로,137908,8.34,액션,데이브그린,메간폭스,조시애펠바움각본,39,20
상하이,47428,8.34,드라마,미카엘하프스트롬,존쿠삭,호세인아미니각본,0,0
굿모닝에브리원,52972,8.34,코미디,로저미첼,레이첼맥아덤즈,엘라인브로쉬멕켄나각본,0,0
블루발렌타인,73588,8.33,드라마,데릭시엔프랜스,라이언고슬링,데릭시엔프랜스각본,60,30
우리도사랑일까,78845,8.33,드라마,사라폴리,미셸윌리엄스,사라폴리각본,49,20
싱글라이더,146459,8.33,드라마,이주영,이병헌,이주영각본,51,20
케빈에대하여,86843,8.33,드라마,린램지,틸다스윈튼,린램지각본,71,20
월요일이사라졌다,118955,8.33,액션,토미위르콜라,누미라파스,맥스봇킨각본,42,30
한번더해피엔딩,124288,8.33,코미디,마크로렌스,휴그랜트,마크로렌스각본,50,20
극장판도라에몽:진구의우주영웅기~스페이스히어로즈~,134685,8.33,애니메이션,오오스기요시히로,미즈타와사비,시미즈히가시각본,65,30
프로포즈데이,72222,8.33,멜로/로맨스,아넌드터커,에이미아담스,데보라캐플란각본,0,0
암수살인,167105,8.33,범죄,김태균,김윤석,곽경택각본,53,20
매그놀리아,28789,8.33,드라마,폴토마스앤더슨,멜로라월터스,폴토마스앤더슨각본,72,20
마지막선물...귀휴,65751,8.33,드라마,김영준,신현준,봄의환각본,0,0
페어러브,66001,8.33,드라마,신연식,안성기,신연식각본,0,0
살아남은아이,159894,8.33,드라마,신동석,최무성,신동석각본,36,20
셰이프오브워터:사랑의모양,158626,8.33,드라마,기예르모델토로,샐리호킨스,바네사테일러각본,59,20
현기증,113303,8.33,드라마,이돈구,김영애,이돈구각본,47,20
불청객,76791,8.33,판타지,이응일,김진식,이응일각본,0,0
Mr.히치-당신을위한데이트코치,40034,8.33,멜로/로맨스,앤디테넌트,윌스미스,케빈비쉬각본,0,0
보이걸씽,65553,8.33,코미디,닉허랜,사마이어암스트롱,조프딘각본,0,0
우리집에왜왔니,51957,8.32,멜로/로맨스,황수아,박희순,김지혜각본,0,0
강철비,155665,8.32,액션,양우석,정우성,양우석각본,46,20
인사이더,25633,8.32,드라마,마이클만,알파치노,마이클만각본,0,0
고스트버스터즈,10095,8.32,SF,이반라이트만,빌머레이,댄애크로이드각본,0,0
바다탐험대옥토넛시즌4:아슬아슬구조대작전,149576,8.32,애니메이션,다라오코넬,하성용,스테파니심슨각본,75,30
들개,115955,8.32,드라마,김정훈,변요한,김정훈각본,88,20
토르:다크월드,95873,8.32,액션,앨런테일러,크리스헴스워스,돈페인각본,0,0
오멘,10066,8.32,공포,리처드도너,그레고리펙,데이비드셀처각본,0,0
50/50,78846,8.32,코미디,조나단레빈,조셉고든레빗,윌레이저각본,0,0
신은죽지않았다3:어둠속의빛,172344,8.32,드라마,마이클메이슨,데이빗A.R.화이트,마이클메이슨각본,27,50
리스본행야간열차,103178,8.32,미스터리,빌어거스트,제레미아이언스,그렉래터각본,48,20
롱기스트야드,39910,8.32,코미디,피터시걸,아담샌들러,쉘든터너각본,0,0
검은사제들,120157,8.32,미스터리,장재현,김윤석,장재현각본,58,20
그래비티,47370,8.32,SF,알폰소쿠아론,산드라블록,알폰소쿠아론각본,50,20
이스케이프플랜,92067,8.32,액션,미카엘하프스트롬,아놀드슈왈제네거,마일즈챕맨각본,0,0
자백,191430,8.32,범죄,윤종석,소지섭,윤종석각본,39,30
큐어,26545,8.31,범죄,구로사와기요시,야쿠쇼코지,구로사와기요시각본,41,30
비비안마이어를찾아서,113983,8.31,다큐멘터리,존말루프,존말루프,존말루프각본,49,20
나의첫번째슈퍼스타,193781,8.31,코미디,니샤가나트라,다코타존슨,플로라그리슨각본,53,20
런어웨이,37708,8.31,드라마,게리플레더,존쿠삭,브라이언코플먼각본,0,0
마음이외치고싶어해,142292,8.31,애니메이션,나가이타츠유키,미나세이노리,오카다마리각본,0,0
어벤져스:에이지오브울트론,98438,8.31,액션,조스웨던,로버트다우니주니어,조스웨던각본,50,20
헝거게임:캣칭파이어,94170,8.31,판타지,프란시스로렌스,제니퍼로렌스,사이몬뷰포이각본,0,0
튼튼이의모험,162423,8.31,코미디,고봉수,김충길,고봉수각본,42,20
"좋아해,너를",144213,8.31,드라마,이마이즈미리키야,렌,이마이즈미리키야각본,42,20
위워솔저스,34416,8.31,전쟁,랜들월리스,멜깁슨,랜달웰러스각본,0,0
엑시트,174903,8.31,액션,이상근,조정석,이상근각본,40,20
킹스스피치,76439,8.31,드라마,톰후퍼,콜린퍼스,데이비드세이들러각본,0,0
유레루,60510,8.31,드라마,니시카와미와,오다기리죠,니시카와미와각본,0,0
특별수사:사형수의편지,130720,8.31,범죄,권종관,김명민,권종관각본,56,20
더콜,91700,8.31,범죄,브래드앤더슨,할리베리,리처드도비디오각본,0,0
파파로티,85640,8.31,드라마,윤종찬,한석규,유영아각본,0,0
원챈스,113163,8.31,코미디,데이빗프랭클,제임스코든,저스틴잭햄각본,44,20
주유소습격사건,25970,8.31,코미디,김상진,이성재,박정우각본,0,0
헤어스프레이,45535,8.31,뮤지컬,아담쉥크만,니키브론스키,레슬리딕슨각본,0,0
나없는내인생,37733,8.31,멜로/로맨스,이자벨코이셋,사라폴리,이자벨코이젯트각본,0,0
슈퍼빼꼼:스파이대작전,94183,8.31,애니메이션,임아론,김태균,정하용각본,63,30
마야,127707,8.3,애니메이션,알렉스슈타더만,전체관람가,마커스소어먼각본,72,30
천년여우,33652,8.3,애니메이션,곤사토시,오리카사후미코,곤사토시각본,0,0
리오2,103324,8.3,애니메이션,카를로스살다나,제시아이젠버그,카를로스살다나각본,63,30
몬스터패밀리,163844,8.3,애니메이션,호거태프,에밀리왓슨,다비드사피어각본,65,30
폴:600미터,220613,8.3,스릴러,스콧만,그레이스펄튼,조나단프랭크각본,41,30
겟아웃,156083,8.3,미스터리,조던필,다니엘칼루야,조던필각본,69,20
미라클프롬헤븐,140787,8.3,드라마,패트리시아리건,제니퍼가너,랜디브라운각본,36,20
킬빌-1부,13244,8.3,액션,쿠엔틴타란티노,우마서먼,쿠엔틴타란티노각본,62,30
유스,139438,8.3,드라마,파올로소렌티노,마이클케인,파올로소렌티노각본,44,20
18:우리들의성장느와르,102431,8.3,느와르,한윤선,이재응,한윤선각본,100,20
나를찾아줘,116234,8.3,스릴러,데이빗핀처,벤애플렉,길리언플린각본,59,20
제보자,128235,8.3,드라마,임순례,박해일,이춘형각본,57,20
나우유씨미2,113344,8.3,범죄,존추,제시아이젠버그,피트치아렐리각본,61,20
패터슨,144975,8.3,드라마,짐자무쉬,아담드라이버,짐자무쉬각본,54,20
노미오와줄리엣,76444,8.3,애니메이션,켈리애스버리,이준,존스미스각본,0,0
덩케르크,146480,8.3,액션,크리스토퍼놀란,핀화이트헤드,크리스토퍼놀란각본,55,20
에너미라인스,34076,8.3,전쟁,존무어,오웬윌슨,데이빗벨로즈각본,0,0
"안녕,형아",39427,8.3,드라마,임태형,박지빈,김은정각본,0,0
프로스트VS닉슨,47404,8.3,드라마,론하워드,프랭크란젤라,피터모건각본,0,0
폭력의법칙:나쁜피두번째이야기,154136,8.3,드라마,강효진,김영무,강효진각본,40,20
쓰리데이즈,72043,8.29,범죄,폴해기스,러셀크로우,폴해기스각본,0,0
내인생의마지막변화구,92827,8.29,드라마,로버트로렌즈,클린트이스트우드,랜디브라운각본,0,0
사도,121922,8.29,드라마,이준익,송강호,조철현각본,49,20
옹박-두번째미션,41334,8.29,액션,프라챠핀카엡,토니자,프라차야핀카엡각본,0,0
킬러들의수다,31606,8.29,액션,장진,신현준,장진각본,0,0
우리가꿈꾸는기적:인빅터스,71083,8.29,드라마,클린트이스트우드,모건프리먼,안소니페크험각본,0,0
더테러라이브,99794,8.29,스릴러,김병우,하정우,김병우각본,0,0
김종욱찾기,74893,8.29,멜로/로맨스,장유정,임수정,이경의각본,0,0
컨테이젼,32972,8.29,미스터리,스티븐소더버그,마리옹꼬띠아르,스콧번스각본,0,0
쏘우2,43210,8.28,공포,대런린보우즈만,토빈벨,대런린보우즈만각본,0,0
앵그리버드더무비,133457,8.28,애니메이션,클레이케이티스,신동엽,존비티각본,61,30
향수-어느살인자의이야기,52553,8.28,드라마,톰티크베어,벤위쇼,앤드류버킨각본,67,20
씬시티,39908,8.28,액션,프랭크밀러,브루스윌리스,프랭크밀러각본,0,0
앨빈과슈퍼밴드:악동어드벤처,113301,8.28,애니메이션,월트베커,저스틴롱,로스바그다사리언각본,57,30
무인곽원갑,57897,8.28,액션,우인태,이연걸,왕빈각본,0,0
모짜르트와고래,42877,8.28,멜로/로맨스,페테르내스,조쉬하트넷,로널드바스각본,0,0
황색눈물,64923,8.28,드라마,이누도잇신,마츠모토준,이치카와신이치각본,0,0
데스위시,158621,8.28,액션,일라이로스,브루스윌리스,조카나한각본,64,30
로드투퍼디션,31310,8.28,모험,샘멘데스,톰행크스,데이빗셀프각본,0,0
시간여행자의아내,68086,8.28,멜로/로맨스,로베르트슈벤트케,에릭바나,브루스조엘루빈각본,0,0
에브리씽에브리웨어올앳원스,219402,8.28,액션,다니엘콴,양자경,조루소제작,47,20
나의특별한사랑이야기,66253,8.28,코미디,애덤브룩스,라이언레이놀즈,아담브룩스각본,0,0
캐리비안의해적:죽은자는말이없다,82473,8.28,액션,요아킴뢰닝,조니뎁,스튜어트베티각본,58,20
비밀,31371,8.28,판타지,타키타요지로,히로스에료코,사이토히로시각본,100,30
더재킷,40101,8.28,스릴러,존메이버리,애드리언브로디,마시태지딘각본,0,0
데인저러스메소드,74058,8.28,드라마,데이빗크로넨버그,키이라나이틀리,크리스토퍼햄튼각본,0,0
신기전,63824,8.28,드라마,김유진,정재영,이만희각본,0,0
7급공무원,51082,8.28,액션,신태라,김하늘,천성일각본,0,0
